49,The Most Thorough Linux Tips I Have Ever Seen,"The answers to the Quora question ""What are some time-saving tips that every Linux user should know?"" are extremely detailed. It's worth a few minutes to read through them if you need sharpen your Linux chops.

http://www.quora.com/Linux/What-are-some-time-saving-tips-that-every-Linux-user-should-know",2012-05-31 16:15:30.51158,2012-08-21 00:33:54.744402,,"",f
46,The Problem With Rss Is The Content Creators,"If there is anything that is going to kill RSS for me, it will be websites somehow resending *all* of there posts/articles. Several times I have ended up 20+ posts from one website all at once. This is the type of thing that will kill RSS, the content creators.

Oh yeah, and the '_click here to read more_' malarkey.",2012-05-01 12:24:16.34394,2012-08-21 00:33:54.746345,,"",f
58,Notes On Software Design,"It's up to me to direct the software that I write. It's easy for me to forget that. It's also easy to just jump into a code base and make a quick change because it's, well, quick.

Today I was after a small change. Easy enough. I just needed to add a an additional check to an if/else statement. First thought was to simply add an or to the statement. But then that little voice in my head reminded me of all of the times that one additional check turned into 3, 4, or 10.

I decided to pull that code out into a new class. Now as the requirements change, the class can handle it. I knew it was the right thing to do, even though it took longer than adding an or to the statement. I decided to design that code the way I thought it should be designed.

It's my job to drive the software. I dictate how long something takes. I dictate how something should be built. And I dictate when something is finished. Software design means a lot. ",2012-10-17 23:28:13.416986,2012-10-17 23:28:13.416986,,,f
48,Internet Famous People Usually Suck,"I have always thought it would be cool to be 'Internet Famous'. Looked up to by your peers, invited to speak
at conferences all over the world, and make a handsome salary. I have changed my mind. The reason?
Most of the 'Internet Famous' people I have had any contact with are jerks. It seems that they think if they haven't heard
your name or heard about anything you have worked on, you are not worth their time.

This could be just me, but the few of these type of people that I have reached out to are jerks (that is the censored version). I am confident that
I am not the only one that has experienced this sort of arrogance, and I am absolutely sure that I never want to be the
guy that is too good to talk to someone else.

It's sad in a way. People that are looked up to from others in a given community have an awesome opportunity to help people that
no one has ever heard of. An opportunity to help those that may be climbing up through the ranks to get better
at their craft, and in turn both people become better developers/designers/etc..

If you are one of the 'Internet Famous' people, take a moment and think about what taking a few minutes might mean. You never know, you
might actually learn something from someone who is beneath you.",2012-05-28 16:17:53.797182,2012-08-21 00:33:54.740814,,"",f
47,Rails Sessions Subdomains And Internet Explorer,"When using Rails, subdomains, and sessions; IE will give you fits. IE cannot handle the subdomains and the cookies that Rails uses to store session data. It will not produce any warnings. It just drops all session data because it considers it a cross-site request even through the TLD is the same.

Also worth noting that IE will remove any sessions from subdomains with underscores. This is why I named the session without any underscores in the Gist, just to be safe.

Quick fix. Make sure you pass the TLD prepended with a ""."" as the domain to the session config.


<script src=""https://gist.github.com/2570136.js?file=gistfile1.rb""></script>",2012-05-01 18:13:30.729286,2012-08-21 00:33:54.747927,,"",f
50,Dont Be Clever,"I need to rant a bit here. I've come across way too much _clever_ code. If your writing code that you think is clever, just stop it. Go back and make it clear. It's not clever, or cool, or creative. It just sucks and the person trying to figure out what you were thinking when you wrote it is ready to kick your ass.",2012-06-26 01:50:43.398064,2012-12-01 21:41:49.671372,,"",f
57,Using Git Blame To View Documentation,"I work with a lot of legacy code. And in that work, I often hit situations where documentation is either non-existent or vague. **No, method names are not enough**, but that's an argument for another time.

I have a couple of options here. I can grep through the commits looking for some common indicator that might give me what I need. Or, I can use blame to see who wrote this and hope it wasn't me. Git blame is a far superior option here, but generally I just call it with a file name. If you have never worked with legacy code, I'm here to tell you, the files are never small. They are always hundred of lines,  and that output is painful to sift through.

The fix is pretty simple. Call blame with a range

    git blame [filename]  -L 10,20


That will give me only the lines 10 through 20 in this given file. That output also gives me a commit hash. Grab that hash use it with git show and there are my docs, hopefully telling me why this code was written.",2012-10-02 19:27:10.516525,2012-11-24 03:37:58.019087,,,f
81,Programming Is Art,"Dave Winer has nailed the [essence of programming](http://threads2.scripting.com/2013/february/whyYouShouldLearnToCode) in response to the [code.org](code.org) campaign. In it Dave talks about programming for the love of the craft, and not programming for money.

He makes some good examples out of sports, music, and art.

> Suppose I said you should learn to play basketball because you can make a lot of money doing it. I wonder how Chris Bosh would feel about that. Or if I said you should learn to create music for the same reason?

> You don't learn an art to make money -- you learn it because it's fun and satisfying. Because it's what you were meant to do. You do it because you like it so much that it's what you want to do every day of your life. Because you want to get really good at it.

I love this. Programming *is* art, and to be an artist you have to *feel* something. I have to be driven to create software, and that  drive is never fueled solely by money.

Learn to program to create something amazing.",2013-03-05 15:47:21.876085,2013-03-05 15:47:21.876085,,,
89,What Is An Educator,"When I set out to build [Velocity](http://velocityapp.net), I had a certain vision I wanted to fulfill. I wanted to make the best software available for an educator. I know what an educator is to me, but sometimes I wonder if everyone shares my idea.

Being an educator is pretty simple. It has nothing to do with college degrees, formal training (although it does help), or age. All you need to have to be an educator is knowledge, and the desire to share that knowledge to those that don't have it.

That's it. There's no more. I could end this post right now, but that would be pretty boring.

## We are all educators
The guy that has been programming for 20 years and wants to show newbies how it's done. He's an educator.

The guy that has a associates degree from some college you never heard of, but has been working in the field for a few years. He's an educator.

Of course the guy with the multiple degrees is an educator.

But what about the guy that took a 6 month trip to Africa and learned their culture? Is he qualified to educate? Absolutely.

My point is we are opening new avenues for education. It's not always about classrooms, tuition, and professors. It can be about everyone.

If you agree with me, [sign up for Velocity](http://velocityapp.net) and we can teach someone something new in an awesome new way.",2013-04-11 13:41:37.153899,2013-04-11 13:41:37.153899,,,
90,Throw Out That Code,"At the base of almost every web application is authentication. The app needs to know who it's dealing with. Sometimes there are roles and sometimes not, but there is almost always authentication.

Needless to say, it's important to get authentication right. But not at the risk of adding something that doesn't seem to be working for you.

While building [Velocity](http://velocityapp.net), I ran into this issue. I almost always use [devise](https://github.com/plataformatec/devise) for authentication. I have to confess, I'm not sure why, I've used it since it was released. It just always seems to fit.

But this time it was a little different. I needed a little more control over authentication, and devise hides a lot of details. So I found myself looking up how to do simple things a lot, like customizing the sign in screen.

In hindsight, I should have stripped out devise after the first couple of times it seemed like the wrong tool, but I kept building and integrating devise deeper and deeper into the application.

## A Turning Point
When I get to the students feature, where an instructor can add students to a course, I started to really feel the pain. I finally decided to delete all that code I had written and replace it with something a little simpler and more easily customizable.

After replacing devise, I *feel* better about the code. It's easier to update and customize and is moving along much faster that it was before.

Don't be afraid to delete code that doesn't work for you. Use the right tool for the job.
",2013-04-12 12:46:12.852166,2013-04-12 12:46:12.852166,,,
130,The Art Of Business,"I have a confession to make. I actually like all the business stuff required while running a software company. I used to hate setting up meetings, chasing down leads, and all the other stuff that I have to do to make a living building software for other people. This time around it's different.

I guess I just started learning how to do it properly. It makes a huge difference in how I approach it when I know what to expect.

Here are a few of the things that I think make it more enjoyable.

Listen - When I started opening my mind to really listening to people and trying to help them with no strings attached, the conversation quality really jumped. I  stopped worrying about if I was going to get paid and concentrated on developing friendships.

Patience - Sales never close on one encounter. It could take 3 or 4 or 10. It depends. I stopped worrying about it, and started looking for ways I could help with their problems.

Be Picky - I learned I don't have to do business with everyone. Some people are a really bad fit for me and that's okay. They are looking for the cheapest labor they can find. Yes, some people see software developers as labor. Just a robot punching a keyboard. These are not the type of people I am drawn to, and when I stopped talking to them I enjoyed the art of business more.

I'm still learning, but it's more fun this time around.

Maybe failure is required the first time?",2014-03-22 17:32:13.469483,2014-03-22 17:32:13.469483,,,
82,Full Stack Developer For Sale,"I am looking for remote working opportunites. After a few years with my current employer, it is time for me to move on. I'm interesting in remote or contract opportunities.

I have 10 years experience building web sites/applications and 3+ years with Rails applications and Linux server administration.

If you know of a project or would like to hire me, email me at scott@scottradcliff.com",2013-03-12 14:25:02.912027,2013-03-12 14:25:02.912027,,,
107,Inspired,"I just learned about [Jonathan Mann](http://jonathanmann.tumblr.com/) and I've lost the last hour just watching videos and reading a few [Medium posts](https://medium.com/i-stop-being-afraid-of-making-something-bad-and/f6213db2d90d). Wow.

I've played guitar for years, and have tried writing songs before. I failed every time. It's extremely difficult.

The courage it must take to just release something everyday that would take most people several days to fine tune blows my mind.

",2014-01-02 23:04:41.613481,2014-01-02 23:05:33.766613,,,
108,You Probably Suck At Writing Maintainable Software,"If there is one element of software that no one ever wants to do, it's maintaining it after it's built.

I can see why. Building is fun and maintaining what's already done, and most likely built by someone else is not.

It can get really bad if the one building it doesn't think about the one maintaining it. If you've ever been the maintenance guy, you are nodding your head right now. You may even be thinking ""At last! Someone feels my pain!"".

If you are the guy building and passing it off to someone else, it's easy to do some really small things that make maintaining software less painful. And in turn make the maintenance guy love you, or at the very least, like you a whole lot.

## Documentation

I know, I know. Writing docs is not fun. You don't need a lot of documentation, but a comment here or there really helps. Bonus points for comments with examples.

If you are shaking your head in disbelief right now about the notion that I would even suggest you cheapen your awesome code with comments. Know this. Your code isn't that great. Sure it may look awesome now, and you may sit back and grin at the genius of it. The next guy won't think it's so great. The next guy doesn't have context around why it was needed or why it had to be programmed a certain way. Communicate those details.

It's not just comments. [A living README](http://tom.preston-werner.com/2010/08/23/readme-driven-development.html) is a great place to add examples and details about the project.

We've all seen the blank README. Or even worse, the default Rails README.

The key here is to error on the side communication.

## Verbosity

Let me get this out of the way. [You are not clever](http://scottradcliff.com/post/dont_be_clever).

That super cool method that your wrote that handles several conditions in one place is a monster to understand. Other developers have no idea why you would need to have all the logic in one place.

I'm sure your chest swelled as you wrote this amazing thing that was clever and smart. Unfortunately, you are the only one that thinks so.

Error on the side of verbosity. If you have the option of chaining a bunch of things together, or separating them into a few lines, choose the clearer option and show me some examples of how it works.

## Weekly Self Code Review

Here is one thing I have started doing. Set aside some time each Friday to read through the code you have written during the week. Anything that isn't immediately clear, add some examples/docs for it. Try explaining it at a high level. Can you explain what it does in one sentence? If not, maybe it's time to refactor and make it clearer.

If you have not tried going back and reading what you have programmed. Even if it's just a couple of days later. Try it. I guarantee it will change the way build software.
",2014-01-07 17:08:42.968482,2014-01-07 17:09:11.109557,,,
132,Sign Pdfs Digitally,"Today I learned that you can sign documents with Preview and your webcam on a Mac. This is perfect.

<iframe width=""560"" height=""315"" src=""//www.youtube.com/embed/HcwJzt1Jb8Q"" frameborder=""0"" allowfullscreen></iframe>

",2014-04-06 18:27:39.166147,2014-04-06 18:28:00.652629,,,
133,Dont Deploy On A Friday,"Should I deploy on a Friday?

<blockquote class=""twitter-tweet"" lang=""en""><p>Should I deploy on a Friday afternoon, a handy flowchart <a href=""http://t.co/ycvEcqlHs3"">pic.twitter.com/ycvEcqlHs3</a></p>&mdash; Andrew Ducker (@andrewducker) <a href=""https://twitter.com/andrewducker/statuses/451296684438736896"">April 2, 2014</a></blockquote>
<script async src=""//platform.twitter.com/widgets.js"" charset=""utf-8""></script>",2014-04-07 11:54:48.406183,2014-04-07 11:54:48.406183,,,
83,Setting Constraints,"In the design community, setting contraints is quite common. I don't hear about it as much from programmers, but I'm starting to think that I should.

As many programmers can attest to, I have a growing library of half-finished projects. Everything from RSS readers to bookmarking tools. Every time something pisses me off, I fire up my editor with the intention of building my own.

I started asking myself why these projects sat; unfinished and private. It's fear. Releasing software is one of the scariest things I've encountered. Not releasing software for work, but releasing something that I wrote for me. It's scary as hell, and that's why programmers have directories full of these projects.

So I asked myself a question. What if I had a deadline? I know, terrible word, but stick with me here. What if I set a contraint of two days? Say I'm building an RSS reader (I'm on a bit of a RSS kick), and I start on Friday with the constraint of stopping by Monday. No matter what, Monday it's shipped. How would that effect my decisions and work flow? Would it break that fear? Would I grow as a software developer?

I bet the answer is yes.",2013-03-18 14:32:09.147345,2013-03-18 14:32:09.147345,,,
127,Progress Via Css Frameworks,"I'm starting to think that I feel the same way about [CSS
Frameworks](https://en.wikipedia.org/wiki/CSS_frameworks) as I did
about MVC frameworks. There is a love/hate relationship with a bit of pride
mixed in.

I love the fact that [Bootstrap](http://getbootstrap.com/) and
[Foundation](http://foundation.zurb.com/) give me a base to work off of. I can
grab what I want from the framework and override the things I don't like.

I don't like the fact that the syntax is often bloated and ugly. I also don't
like the fact that I can write the CSS myself. I have been doing it for years.

This inner struggle is nothing new. I did the same thing in my PHP days when I first started to encounter MVC frameworks. The frameworks seemed logical to me, but I felt that I didn't need them. I had been building sites without them for a while and that was just how I worked. However stupid it was, I built the sites from the ground up everytime. Sure I had little snippets of code I had saved, but for the most part I built it by hand everytime.

A part of me felt that these frameworks were simply a crutch and any respectable programmer wouldn't think of using something when he could just program it himself. Another part of me feared that if I used these tools I would forget how to program these things.

The truth is that it's progress. Eliminating the need to write the same code over and over is a step forward. By using [OSS](http://en.wikipedia.org/wiki/Open-source_software), I allow myself to worry about bigger problems. I think I've grown by not worrying about wiring up forms or writing raw SQL, even though I can.

I think it's still important to know these things, but less important to worry about writing the same things over and over.

Aw crap, I think I've just convinced myself that I would be crazy not to use a CSS Framework. It is progress and if I miss writing CSS, I could use that time to work on more advanced CSS.

Progress is a good thing.
",2014-03-19 18:08:52.1764,2014-03-19 18:08:52.1764,,,
128,Microsoft To Add Open Source To Mvp Program,This is pretty cool and a good example of some the things Microsoft is doing to embrace Open Source. [Changes in the Microsoft MVP Program - MVPs for Open Source Contributions](http://www.hanselman.com/blog/ChangesInTheMicrosoftMVPProgramMVPsForOpenSourceContributions.aspx),2014-03-21 01:15:45.096294,2014-03-21 01:41:41.513451,,,
134,Speaking At Self Conference,"I have had this issue for a few years regarding conferences. The issue is that I
think, at a certain point, a person passes from listening to teaching. A sort of
enlightening moment. After so many talks, I think most people start to wonder if they should be speaking.

I thought that was the case with me and made it a goal in 2014 to start speaking at conferences. I had no idea what I would present. Just that I wanted to give it a shot.

When [selfconference](http://selfconference.org/) came around asking for speaking submissions, I thought I would give it a shot. And for some strange reason I thought about sharing my experiences teaching programmers with little to no experience how to program. This would be pretty easy for me. I'm basing this off of my own personal experience, with some lower level concepts mixed in.

My talk is titled [Teaching Programmers Through
Empathy](http://selfconference.org/speakers#Scott-Radcliff) and is a walk through some of the things I've learned, some of the concepts I've used to teach in that setting and of course some of the failures I've had.

I'm not super qualified to talk about this subject. I don't have some teaching degree. I just have a two-year business degree and some University credits towards teaching in a technical setting. Even then, I didn't finish the University degree. I came close (who doesn't), but I did not finish.

What I have done is design and teach a web development program for three years before I decided to move on. I taught the usual things. HTML, CSS, JavaScript, and some ActionScript when I was forced.

It sure was rough in the beginning, but I caught my stride after the first year. Teaching someone a programming language when they don't understand programming logic is challenging. But you start to find signs to look for to know if you've gone too far.

## So What's in the Talk?
From the Abstract:
> There is a saying that those that can’t do, teach. Nothing could be further
> from the truth. In fact, teaching may be one of the more difficult things
> you can do as a programmer. Once you start to think about how to explain
> complex topics to a beginner, you start to realize how far you’ve come and
> how difficult it is to explain what you know.

> In this talk, I will share my experience teaching web development to those
> that have little to no prior experience. Topics include creating and
> maintaining a safe learning environment, using real examples to make
> concepts more concrete, and teaching how to learn and not always how to do.

Besides sharing some of my experiences, I want to touch on the three pillars of teaching.

* Safety
* Collaborative Learning
* Authority

## Who is the talk for?

#### Mentors

Have you ever had to show a junior developer something? Maybe you had to explain a design pattern to someone that had no idea design patterns for software development existed. After your initial shock of realizing that a developer doesn't about the GoF, you attempted to explain some of the concepts. Maybe it went fairly well, maybe you were frustrated beyond belief. Either way, this talk is for you. With any luck, after the talk, you will be able to understand a little more what it must be like looking into the giant world or programming,
and be able to teach a little better.


#### Teachers

There are a lot of workshops and courses from everything like web developer bootcamps to just learning Rails or some other framework. These workshops are a ton of work. If you have ever taught one of them you know the plan gets tossed out by the second lesson.

After this talk, you will have the knowledge necessary to adjust quickly while keeping your main objectives in place.

Even if you know all about how to teach in a technical setting, my hope is that you can pick up one thing. Or at least bring up good points for discussion.

## We are all educators

The last point I want to make is this. **We are all educators**. Every last one of us. The face of education is changing. The Internet allows any person to find an enormous amount of information. Given that information is available, College
isn't always the right answer. Some people just want to know how to build a website, or how to make a poster, or how content marketing works. If you know one of these things, you **are** the teacher. You can educate your peers. And you
will learn more than you ever thought you would.

I invite you to teach your peers and help shift education as you know it.
",2014-04-25 14:40:48.517504,2014-04-25 14:41:46.291283,,,
52,Preceived Speed Of Software Development,"I have trouble thinking of something in software development more troubling than the illusion of speed. When one developer cuts corners to get things done _fast_, a few things happen than make things for other developers more difficult.

1) Code is difficult to read and understand
When things are done a little too quickly and corners get cut, you end up with what is equal to a code band-aid. A quick fix, often near a comment that says 'FIX ME' or 'Hack', which  will soon grow into a big wound. A large problem area  that requires surgery.

2) Managers, stake holders, etc... think that the speed is normal
When a developer is able to bust out code quickly, those around them assume that this is the expected turn around time. The next developer is held to that standard, and when it's not met, it's often assumed that the new guy isn't as good as the last guy. Non-developers rarely understand the dynamics of testing, refactoring, and cleaning up all those FIXME areas.

3) The quality suffers.
When a developer knows that a quick fix will get this request off his desk so he can work more important/fun things and throws in a few lines, commits it, and deploys it. It's almost always someone else that has to clean it up.

#### The Fallacy of Speed
There is a pattern here. Quick fixes make other developers around you suffer. Naturally, the new developers wonder if they can trust anything with your name  on it.  Git blame becomes their best friend and they start to assume that everything is a quick fix.

Quick fixes are also a lie. They are cancer to an otherwise healthy code
base. There are no quick fixes, only well thought out solutions to problems
solved through programming. This is why simple code is so diffucult. It's the
thinking part that is difficult.


#### Stop Patching and Start Thinking
Stopping the quick fixes and speed illusions are difficult. Quick fixes are
easy. You see a problem, have a thought of what _might_ work, and slap it down.  Often, there may be other underlying issues that aren't obvoious right away. Those issues are not caught because not enough thought went into it. The only way to improve the code base is through thinking. Maybe it should TDD (Thinking Driven Development).",2012-08-15 17:30:42.60986,2012-08-21 00:32:40.459928,,,f
1,Show Your Code To Someone,"I’ve heard it said before. Show someone your code. Sure, its a great idea, but there is always a self asteem element there. What if they laugh at my code? Maybe my code sucks? Get over it. You will pick up more in 5 minutes of another developer looking at your code and asking why you coded things the way that you did, then you will from any blog post, book, or video.

Two minds are always greater than one. I don’t mind someone questioning my methods. Its enlightening to hear how they would have done something, or how they currently do it. Show someone your code and I guarantee you will either pick up a new, possibly easier way to perform a task, or discover a tool that already does what your trying to do.

This is the same reason I’m so intrigued by pair programming and hopefully someday I will get to pair with someone much smarter than me. The next time you are ready to push your changes or launch a feature, show your code to someone. You will be surprised.",2011-08-20 01:02:32.86794,2012-08-21 00:33:54.548109,,,f
2,"Be Passionate, But Know Your Limits","We are all passionate about something. The obvious one for me is web development. Any development really. Okay technology in general. As a developer, I enjoy coding sites and applications that push the boundaries of technology. It’s the future and we are all part of it. When I was given the opportunity to teach others these technologies. Teach the things that should be taught, and the opportunity to help craft a curriculum that will produce better prepared web professionals upon graduation, I jumped on it.

Of course I had to understand that it’s a slow process. It takes time to change. I helped craft courses like utilizing front-end frameworks, version control, actually publishing a web site, (you would be amazed at how many graduates do not know how to do that), and some advanced HTML and CSS3 stuff. Sounds great doesn’t it? In two years I haven’t taught any of them. I’m not even sure they have been offered. You know what I have taught. Flash. Three times to be exact. Guess how many times I have used Flash outside of that course. If you guessed zero, you win. You know why? Because it’s slowly becoming obsolete. Now I have to ask myself, how many times am I going to teach a dead technology that I despise in the hopes that I get to teach something more progressive? When do I say I have had enough of teaching this. Maybe colleges refuse to change and I can help teach through other channels. There is a new not so secret developer community starting up, eventually. Maybe that is the medium to help the industry keep moving forward. I think I see why most good developers do not teach.",2011-08-20 01:04:57.525586,2012-08-21 00:33:54.584997,,,f
4,All About Comments ,"Commenting code when I know I will not be returning to it has got me thinking. Firstly, as I finish out this week at my current job and know that someone else will be editing this code in the future; actually, they will probably be finishing the code. I have been writing some really detailed comments. Some of them may be too detailed, but that’s okay. I would rather the next developer look at a comment and think that it was unnecessary, rather than wondering what that code does and spending time decyphering each line to get a grasp on the purpose. I haven’t went as far as

<pre>
<code>
$i=0 // Set variable i to 0
</code>
</pre>

That would be really stupid. But I have written:

<pre>
<code>
// Create an array to store values for different education classes
$classes = array();
</code>
</pre>


I know classes is pretty self explanatory, and I could have named the variable education_classes, but just one comment that takes up no more than one line makes it perfectly clear that this does. Here is another example:

<pre><code>
// filter through options extracting the value
// and applying it to the classes array
foreach($query-&gt;result() as $item) {
  $classes[] = $item;
}
</code>
</pre>

Again, it’s pretty self-explanatory, but when someone hits this code for a quick change or is looking for a possible bug it should help them scan the file looking for the section they need. Of course I have PHP_doc comments for methods and classes. As I look over the code I have written this week I question my comment writing on projects that I know I will return to. I usually do not comment like this and it has burned me in terms of time. Reading each line of code to determine where the culprit of a bug may be is much more time consuming than just scanning the comments.

I say apply too many comments rather than too few. If the other developers that you work with do not like them, they can choose to not read them. My guess is even if the comments seem excessive, they will be useful in that one instance that may save you at 5:00 on a Friday.

Worth noting that this style of commenting has to be kept up to date. Read your comments often, and edit when necessary.
",2011-08-20 01:13:36.000696,2012-08-21 00:33:54.59314,,,f
53,Test,testing,2012-08-21 00:23:06.888965,2012-08-21 00:34:11.721286,,,t
12,Learning Web Design,"As long as I can remember w3schools have been around and honestly I had no idea that it was not part of the official W3C. Recently a movement has been started to bring awareness that the information at w3schools is inaccurate and that the wrong information is worse than no information. While I do agree that information should be accurate, I wonder where new designers and developers to web design will get their information. Surely we can’t expect them to go through the actual documentation. Even seasoned pros find that painful to sift through.

W3schools helped me quite a bit starting out. I don’t think the name was as much of a factor as the content. Even the fact that some of the content was inaccurate didn’t hurt me when I was starting out. It helped me get started quickly; as I learned more I expanded my resources.

<h2>Where should a person go to learn the syntax for making web sites?</h2>

I have spent some time searching for a suitable replacement. There isn’t one. Okay, let me rephrase that; there isn’t a <strong><em>good</em></strong> one. There are plenty of resources available, but they are fragmented at best. If someone that has experience is looking for documentation and knows what they are looking for, these resources work. But what about the person that doesn’t know what they are looking for? That person only knows that they want to do it the <em>right way</em>; the web standards way. Where do they go?

<h2>It’s time to build a better system</h2>

<a href=""http://w3fools.com/"">http://w3fools.com/</a> makes mention of the community building a better system, but then shies away from the idea as if it is not possible. I believe it’s wrong to shy away from it. If we as a community are going to call an organization out because they have inaccurate information, we <strong>have</strong> to build something better.

<h2>Initial ideas</h2>

Here is what I think the new system has to have
<ul>
	<li>A way to see immediate results with the code you are looking for. This is the one thing that I loved about w3schools; I could get immediate feedback with what happens when I do [x]. Those little text editors are a great learning tool.</li>
	<li>Up to date documents that are completely searchable. I think <a href=""http://apidock.com/"">http://apidock.com/</a> does this well. As does <a href=""http://railsapi.com/doc/rails-v3.0.3/"">http://railsapi.com/doc/rails-v3.0.3/</a>. Something like that would be great, but with full text search.</li>
	<li>Newbie friendly.</li>
	<li>Editable. Similar to a wiki. I think this helps avoid the outdated problem, but raises another one in sources. Sources would have to be displayed for it to be credible.</li>
</ul>

That would be a good start. I certainly couldn’t do it myself, but would be willing to jump in and help. I just can’t see complaining about something without action.

If someone has already started something, I would love to hear about it and participate.",2011-08-20 01:41:23.770785,2012-08-21 00:33:54.647547,,,f
22,Better Test Cases,"The single most important thing you can do to help your code is not just to test, but to use a good test case. Bugs often sneak through a vague test case. For example, let's say I want to test that when a new customer is created, the url for the customer is prefixed with the proper http protocol. I might write something like this:


<code>
def test_url_is_prefixed
  &nbsp; &nbsp;customer = Customer.create!(:url => ""scottradcliff.com"")
  &nbsp; &nbsp;assert customer.url == ""http://scottradcliff.com""
end
</code>

Assuming I have a before save filter, this test will pass. But it's not a good test. It's simple and to the point, but this test case needs another test. What happens if an empty string is sent? Then ""http://"" gets returned and the feature is broken, but the tests pass. Add another test case.

<code>
def test_url_is_not_prefixed_for_empty_string
&nbsp; &nbsp;customer = Customer.create!(:url => """")
&nbsp; &nbsp;assert customer.url == """"
end
</code>

Now I have handled a more specific test case. I wanted to use the term scenario instead of test case, but that is synonymous with cucumber. Scenario is really a better term. When testing a method, I am usually testing a series of test cases, but I always keep mindful to keep my tests short. Always ask ""What if...""
",2011-11-10 01:06:04.602941,2012-08-21 00:33:54.674347,,,f
32,Java Script As A First Language,"How do you feel about JavaScript being taught as a first language? John Resig has a great post about the subject. He goes into detail about why he thinks it would work. I have a few thoughts also.

[http://ejohn.org/blog/javascript-as-a-first-language/](http://ejohn.org/blog/javascript-as-a-first-language/)

**Prototypical Inheritance**

Prototypical inheritance is  different from classical inheritance I'm still not sure I completely I understand how it works. Teaching prototypical inheritence from the start sure does have an upside. For starters, it gives a developer a great start with a language that is poised to have a solid future. Who knows where JavaScript is going from here, or what other technologies are going to branch off from it.

The bad side is that server side languages are vital to anything serious and I can't think of one that uses prototypical inheritence. It could be difficult for a developer to wrap their head around common design patterns. MVC specifically.

**Strict data checking**

John mentions not even introducing == as a method for performing any type of data checking, and instead use strict checking (===) for everything. I love this idea. I can still remember when I learned that I could create an if statement  in JavaScript without any curly braces. 

I remember it well because I was not taught that I could. Not because my instructor didn't know, but because he thought it was bad practice to leave them out. I do leave out braces occasionally, but never without thinking if I should be leaving them out.

**Function literals**

>>""Makes it easier to understand functions as an object. I've found that when you show new developers a function being assigned to a variable it suddenly becomes much more obvious that a function is actually an object and can be manipulated as such (and that a function can be passed as an argument to another function). Thus students are advanced along the path towards a better understanding of functional programming.""

Coming from function statements in every language I know, function literals were difficult for me. Once I grasped the concept, tossing around anonymous functions started making more sense. Teaching tossing functions around from the beginning can be quite powerful.

John is a very advanced JavaScript developer that always seems to have revolutionary ideas. Worth the time to read.",2011-12-22 01:47:26.859999,2012-08-21 00:33:54.69106,,"",f
54,Git Blame A Small Section,"I work on a few large projects and there are times when I need to see some details about a section of code. Not necessarily who wrote it, but more when it was written or what commit it is tied to. Often commits have the best docs.

    git blame [file] -L start, end

This will return each line you requested from the start line to the end line, in the file you asked for. Each line will contain the commit sha, date, and name of the person who committed it.

A great way to grab a small section without loading the whole file in your terminal window.",2012-08-21 12:24:09.605825,2012-11-24 03:37:10.822069,,,f
129,Developers Thinking Out Loud,"There are a few developer blogs out there that I really follow. Frankly, some of them are just boring. This one is probably included.

I love Brent Simmon's blog. His posts are often just thinking out loud. A great way to see how other developers think through problems and solutions. I wish more developers would just type what they are thinking and hit publish.

I should probably do this more.

[Go read Brent's stuff on The Innessential](http://inessential.com/)",2014-03-21 16:06:56.467769,2014-03-21 16:06:56.467769,,,
55,Comments As Context,"I recently had the rare opportunity to edit some old code that I left behind. I expected to be embarrassed, and I was, but I found something a little unexpected. The comments that I had written were superb.

The comments were superb because they gave me context. They were documentation. I knew why I wrote that code, what it did, and what my inout/output was expected to be. This is real simple stuff that I somehow convinced myself that real programmers don't need.

I admit it. I drank the kool aid. I bought into comments being unnecessary. A code smell. Something that novice programmers did because their code wasn't clear enough. While I do believe that code should be _somewhat_ self-documenting, a few lines above each method and/or file take almost no time to write and help the next guy dive in quickly. Remember, that next guy might be you, even if it's your code.

I won't go into how inline comments are the worst comments, and this is how you end up with stuff like **# Hack** or **# Fix me**, but I do encourage you to write a comment block above each method first. Before you write any code. List the input expected, including parameters and data types, and the output expected. Also include an example of how it's used. Not only will this help with the design, but will help you later on down the road.

Lastly, have a look at [tomdoc](http://tomdoc.org/). As usual, Tom Preston-Werner is onto something here. The only thing that might be missing is the date and time the method/file was created/edited. But names and dates have been replaced with solid commit messages.
",2012-08-23 00:28:53.549132,2012-08-23 00:30:44.00903,,,f
135,Teaching Programmers Through Empathy,"I gave my first conference talk on May 30th at [Self Conference](http://selfconference.org).  I presented on teaching programmers. I touched on four topics.

- *Safety*. Creating a safe learning environment is huge. I went over what this means and some techniques to use.
- *Authority*. Authority is all about becoming a reliable resource. I also touched on some techniques here.
- *Collaborative Learning*. I probably spent the most time on this. It's so important.
- *Mentorship*. I closed out talking about how you continue to teach after the course is over.

It went pretty well, and I think creating an effective environment for teaching is a great topic. Something we should definitely should be talking about more.

Remember , [We Are All Educators](http://10pixels.net/post/we_are_all_educators)

<script async class=""speakerdeck-embed"" data-id=""4f3cf690caef0131c4bf4e91c40e8f54"" data-ratio=""1.33333333333333"" src=""//speakerdeck.com/assets/embed.js""></script>",2014-06-01 14:46:27.161833,2014-06-01 14:47:10.238763,,,
